,top_token,precision,recall,f1
4958,311,0.32604609064958573,0.4743575458606404,0.3864610712473128
4959,32793,0.007696996996764975,1.0,0.015276411500092391
4960,34406,0.02089905362776025,0.09833024118738404,0.03447154471544715
4961,191,0.020818875780707843,0.006224712107065048,0.009583899049596677
4962,191,0.02416626389560174,0.005187260089220874,0.008541168431841476
4963,191,0.015877771120431396,0.005498495694574126,0.008168297757571085
4964,191,0.02244788882950294,0.004357298474945534,0.007298001737619462
4965,323,0.10643564356435643,0.017778390297684674,0.03046764289088332
4966,248,0.10117361392148927,0.002025931928687196,0.003972320868190449
4967,191,0.016411378555798686,0.004668534080298786,0.007269202810758419
4968,2614,0.006430868167202572,0.003451251078515962,0.004491858506457047
4969,248,0.1017733230531997,0.0021393841166936793,0.0041906757464641176
4970,191,0.038276231263383295,0.014835563855171699,0.02138317757009346
4971,20298,0.030303030303030304,0.05270758122743682,0.03848181338956247
4972,248,0.10326894502228826,0.002252836304700162,0.0044094787932620625
4973,191,0.016148566814695196,0.0041498080713766984,0.006602839220864972
4974,6727,0.0021226415094339622,1.0,0.004236290891974582
4975,248,0.10016556291390728,0.001961102106969206,0.003846887518280664
4976,248,0.09898555179834,0.0026094003241491086,0.005084759145065652
4977,22,0.050863558212727894,0.3755870678423174,0.08959393431247833
4978,338,0.07024961562810889,0.0436584886041087,0.05385028684333674
4979,21697,0.000162957245164887,0.926829268292683,0.00032585719737084697
4980,248,0.09181636726546906,0.0014910858995137762,0.0029345156454339575
4981,191,0.022222222222222223,0.005187260089220874,0.008411136344520146
4982,191,0.029752899646999495,0.006120966905280631,0.010153157804164516
4983,191,0.01998961578400831,0.007988380537400145,0.011415017419020087
4984,191,0.030529172320217096,0.004668534080298786,0.008098623234050212
4985,248,0.09347181008902077,0.002552674230145867,0.004969630038652678
4986,1887,0.001590974833670813,0.09794520547945205,0.0031310897506076065
4987,248,0.0954653937947494,0.00226904376012966,0.004432729373956132
4988,28933,0.017857142857142856,0.019764957264957264,0.018762677484787015
4989,274,0.013919749052411449,0.010705823221081353,0.012103058640171438
4990,248,0.12026066350710901,0.0016450567260940033,0.0032457150166282935
4991,14,0.21737252864858775,0.045778123982638794,0.0756289712177893
4992,1673,0.009652051925470747,1.0,0.019119560856759848
4993,248,0.12829736211031176,0.0017341977309562398,0.0034221383567339366
4994,348,0.13943579386279237,0.7584162158331168,0.2355630237302065
4995,10270,0.0007078101517428613,1.0,0.0014146190217812573
4996,34406,0.02289774970390841,0.10760667903525047,0.037760416666666664
4997,89,0.04271631982475356,0.011789600967351875,0.01847903340440654
4998,6949,0.006745411105460617,1.0,0.013400430796210519
4999,248,0.11132254995242626,0.0028444084278768235,0.005547083040307223
5000,5234,0.14759725400457666,1.0,0.25722831505483545
5001,191,0.01978114478114478,0.004876024483867621,0.007823553890969621
5002,248,0.08484381025838797,0.0017828200972447325,0.0034922575063694016
5003,34406,0.027526543452615022,0.12987012987012986,0.045425048669695
5004,191,0.022809123649459785,0.005913476501711796,0.009391992090954027
5005,534,0.02334851936218679,0.0010953487750794797,0.0020925306861969534
5006,16601,0.0068487498968561765,1.0,0.013604327159482054
5007,191,0.018485915492957746,0.002178649237472767,0.003897911832946636
5008,191,0.02342023862129916,0.005498495694574126,0.008906066207360107
5009,534,0.015482054890921885,0.0011754962464267586,0.002185086782708018
5010,73,0.003283387668776862,0.11124583207032435,0.006378515352756231
5011,1559,0.08148182364081481,1.0,0.15068551659334556
5012,191,0.018269562219924165,0.005498495694574126,0.008452950558213716
5013,324,0.7088108591400472,0.47486499977310886,0.5687189882773651
5014,5890,0.00014246642380300032,0.08655256723716381,0.00028446461589642913
5015,191,0.013135153819564467,0.0039423176678078636,0.006064474944142994
5016,191,0.026228143213988343,0.006535947712418301,0.010464247155551866
5017,191,0.022400534938147778,0.006950928519555971,0.010609659540775931
5018,390,0.04554998595277174,0.15111231022049987,0.06999982957353618
5019,441,0.004044724990001217,0.2560546014971378,0.007963653420159754
5020,65,0.10195424786863998,0.10262849668637435,0.1022902612075848
5021,1247,0.05293936595875654,0.06646058732612056,0.05893438410142197
5022,248,0.08274932614555255,0.002487844408427877,0.004830461804736056
5023,88,0.037831993059062714,0.2971268751589118,0.06711810281946574
5024,248,0.09186116098144824,0.002487844408427877,0.004844487226018211
5025,5537,0.012857646391736779,1.0,0.025388851903407374
5026,191,0.029108327192336036,0.00819587094096898,0.012790415283736745
5027,20298,0.046511627906976744,0.053429602888086646,0.04973118279569892
5028,2614,0.0041109969167523125,0.003451251078515962,0.00375234521575985
5029,2614,0.006256517205422315,0.003451251078515962,0.004448563484708063
5030,28933,0.015034538805363673,0.019764957264957264,0.01707823678744519
5031,191,0.022248708780294002,0.005809731299927378,0.009213557091148404
5032,23297,0.0033703396017420637,0.9976154992548435,0.006717983200024085
5033,1638,0.0859375,0.05412054120541206,0.06641509433962266
5034,984,0.005835035985789754,1.0,0.011602371715101383
5035,546,0.03697484673638658,1.0,0.07131290957105751
5036,28933,0.021348314606741574,0.0202991452991453,0.0208105147864184
5037,34406,0.029383429672447014,0.11317254174397032,0.04665391969407266
5038,534,0.013354917037636584,0.000881622184820069,0.0016540524284497018
5039,34406,0.02163588390501319,0.07606679035250463,0.03368940016433853
5040,191,0.028457974851091992,0.004461043676729951,0.007713004484304933
5041,34406,0.021341463414634148,0.07792207792207792,0.033506182688472275
5042,248,0.144,0.0018962722852512155,0.0037432513497300543
5043,191,0.015395141977420458,0.004668534080298786,0.007164464257283871
5044,248,0.11017597551644988,0.00233387358184765,0.0045709206913517545
5045,1068,0.02210416043100868,1.0,0.043252265838909475
5046,2614,0.0037149611617696724,0.0031636468219729654,0.003417210313762038
5047,248,0.12577833125778332,0.002455429497568882,0.004816825505329508
5048,2614,0.006691760769552488,0.004601668104687949,0.005453306066802999
5049,191,0.022404371584699455,0.004253553273161116,0.00714970790827448
5050,14842,0.03013969288363548,1.0,0.05851573935427427
5051,191,0.020928711576193592,0.006639692914202718,0.010081121524769629
5052,286,0.16952301133738962,0.35675746991549256,0.22983410090834056
5053,214,0.08652546191978369,1.0,0.15927001244296973
5054,248,0.0962176509621765,0.0011750405186385737,0.0023217273651596785
5055,191,0.02522445489525438,0.006120966905280631,0.009851394222741694
5056,641,0.017095382648985462,0.8406036799669216,0.03350928592914921
5057,534,0.012748756218905472,0.0010953487750794797,0.0020173690555268533
5058,191,0.023556231003039513,0.006432202510633883,0.010105125906609077
5059,191,0.02403542061986085,0.007884635335615727,0.011874072338098585
5060,426,0.02553589966314273,0.21321675468244738,0.045609391602330136
5061,534,0.01664876476906552,0.0008281905372552163,0.0015778891914590384
5062,10077,0.007177646757241733,1.0,0.014252990582845508
5063,1583,0.06061141544442481,1.0,0.11429523492169277
5064,191,0.02261985145172181,0.006950928519555971,0.010634076660582492
5065,3462,0.007467325306164454,1.0,0.014823955315662806
5066,10847,1.7195698958866565e-05,0.14857142857142858,3.438741790830595e-05
5067,257,0.0004752800241610706,0.1658270361041142,0.0009478434162676325
5068,475,0.0973288767268561,1.0,0.1773923548192251
5069,28,0.4961496149614962,0.001729493423323235,0.0034469712892513348
5070,534,0.016049382716049384,0.001041917127514627,0.001956799879581546
5071,191,0.017819261773440814,0.004357298474945534,0.007002334111370458
5072,188,0.9348712361998675,0.20973224116688124,0.34260360631042586
5073,2614,0.0035790980672870437,0.0028760425654299686,0.0031892840057407114
5074,4701,0.006792656726402594,1.0,0.013493655681774621
5075,191,0.021324992891669035,0.00778089013383131,0.011401641836424446
5076,2614,0.005885500267522739,0.0031636468219729654,0.00411522633744856
5077,191,0.015692821368948246,0.004876024483867621,0.007440240620547728
5078,16,0.04037323829235224,0.05903780775474973,0.04795337290005465
5079,487,0.15910901847156828,1.0,0.2745367621785458
5080,12267,6.544146643277717e-05,0.9506172839506173,0.00013087392337076837
5081,248,0.10676532769556026,0.002455429497568882,0.0048004562809930455
5082,18145,0.016642547033285094,1.0,0.03274021352313167
5083,3425,0.0003879478696144867,0.7371048252911814,0.0007754875900103894
5084,248,0.09858305697919807,0.0026499189627228526,0.005161107033783943
5085,512,0.3367604360036175,0.3717813977929585,0.3534054297060366
5086,191,0.02188183807439825,0.006224712107065048,0.00969227041434456
5087,34406,0.02054584483287335,0.12430426716141002,0.035263157894736843
5088,353,0.06965399886557005,0.017505844785311055,0.02797967600082025
5089,248,0.1092896174863388,0.0016207455429497568,0.003194122814022199
5090,1921,0.0009901604742837632,0.06396631241227191,0.001950134033506848
5091,191,0.026929982046678635,0.004668534080298786,0.007957559681697613
5092,597,0.0038176804074809526,0.26357989836250706,0.007526349478653578
5093,248,0.12057797708021924,0.001961102106969206,0.00385943368392514
5094,191,0.017644802454929037,0.004772279282083204,0.0075126571941858565
5095,34406,0.01855092754637732,0.09833024118738404,0.03121319199057715
5096,321,0.5223653487945011,0.5130114397608987,0.5176461412471239
5097,457,0.2855196375651463,0.31078976640711903,0.29761925896994335
5098,191,0.018149882903981264,0.006432202510633883,0.009498276522405208
5099,34406,0.024526198439241916,0.08163265306122448,0.03771967423917702
5100,633,0.13368425229133327,0.475894538606403,0.20873300224055505
5101,191,0.01974156496769562,0.0057059860981429605,0.008853118712273641
5102,191,0.03966303966303966,0.011723207801639175,0.0180973734785394
5103,191,0.017763157894736842,0.0056022408963585435,0.008518021926019402
5104,534,0.0145953118089341,0.000881622184820069,0.0016628035876247102
5105,2614,0.004542013626040878,0.003451251078515962,0.003922209511358065
5106,248,0.0612783940834654,0.000940032414910859,0.0018516597096406026
5107,191,0.018072289156626505,0.003734827264239029,0.006190353366004642
5108,16,0.7490040907855916,0.15247824176646008,0.2533756297043763
5109,191,0.01709726443768997,0.004668534080298786,0.007334365577377556
5110,28933,0.01645021645021645,0.0202991452991453,0.01817312290769967
5111,191,0.015803336259877086,0.0056022408963585435,0.008272058823529412
5112,191,0.021907931225734888,0.00819587094096898,0.011929029822574558
5113,875,0.05896509830822252,1.0,0.11136362926865816
5114,248,0.09583707696915245,0.002593192868719611,0.005049747907116199
5115,498,0.7446808510638298,0.25837068283680464,0.38363671951458206
5116,191,0.021123595505617977,0.004876024483867621,0.007923128792987188
5117,191,0.020752269779507133,0.006639692914202718,0.010060520317535172
5118,9315,0.005116486296152575,1.0,0.01018088224780153
5119,191,0.024736601007787448,0.0056022408963585435,0.009135510065978684
5120,347,0.009152327509379032,0.27775973883511335,0.017720747204031582
5121,191,0.015313390313390313,0.004461043676729951,0.006909295412549209
5122,2614,0.004091653027823241,0.0028760425654299686,0.003377807802736024
5123,191,0.017226148409893994,0.0040460628695922814,0.006552969839536253
5124,34126,0.006397306397306397,0.95,0.012709030100334449
5125,191,0.02307969707897584,0.006639692914202718,0.010312600708991298
5126,1865,0.027106435408965974,1.0,0.052782135277290754
5127,4623,0.06778609770400108,0.2903724457755664,0.1099134187260576
5128,465,0.17522841570341505,1.0,0.2982031635076399
5129,9714,0.004086309781198651,1.0,0.008139359617579294
5130,34406,0.027690933452434122,0.1150278293135436,0.04463642908567315
5131,930,0.06672622703668546,1.0,0.12510469011725292
5132,3958,0.013357732943688885,0.3384656461374155,0.025701155639656692
5133,191,0.023791250959324637,0.006432202510633883,0.010126582278481013
5134,191,0.017835550181378477,0.006120966905280631,0.009114080481964935
5135,248,0.07625043721580972,0.001766612641815235,0.003453219176454747
5136,34406,0.025118805159538356,0.137291280148423,0.04246771879483501
5137,248,0.06776765375854214,0.0009643435980551053,0.0019016267697913002
5138,7779,0.004203825077898356,1.0,0.00837245382444596
5139,248,0.07751196172248803,0.0019692058346839547,0.0038408345517050623
5140,2614,0.005681818181818182,0.0028760425654299686,0.003818980332251289
5141,3604,0.008673048593862481,1.0,0.01719694722874398
5142,360,0.01907012066492279,0.07507889928575383,0.03041483957069319
5143,191,0.01796239124333427,0.006639692914202718,0.009695500681714892
5144,248,0.08475130890052356,0.0020988654781199352,0.0040962864553678755
5145,301,0.04008277347847039,1.0,0.07707612220980622
5146,34406,0.03545673076923077,0.10946196660482375,0.053563322741715845
5147,72,0.1480104519229083,1.0,0.25785558254281044
5148,1815,0.014932553351165162,1.0,0.029425705780861917
5149,65,0.7875767356496425,0.5330085875866295,0.6357562152151809
5150,191,0.018809980806142036,0.005083514887436456,0.008003920287487748
5151,15,0.20992104359766564,0.13578202340750337,0.16490165564588166
5152,248,0.09074837949322334,0.002495948136142626,0.0048582740508225945
5153,2432,0.02073073868149325,1.0,0.04061940705003502
5154,191,0.018976011457214465,0.005498495694574126,0.008526383526383526
5155,11678,9.643155621483522e-05,0.9878048780487805,0.0001928442865713714
5156,18,0.02098809381954739,0.10833298314913645,0.035163685106583485
5157,6397,0.24812030075187969,1.0,0.3975903614457831
5158,3039,0.035801364596523624,1.0,0.06912785756073869
5159,4576,0.006577974870657798,1.0,0.013069975769146047
5160,191,0.024164184045018206,0.007573399730262475,0.011532385466034755
5161,29960,0.0015708000245065227,0.9063829787234042,0.0031361649425687673
5162,16,0.6802665567899082,0.06688027596264408,0.12178707866204586
5163,801,0.019325685443947322,0.6835176408636124,0.03758859600222983
5164,8093,0.31611570247933884,0.9503105590062112,0.47441860465116276
5165,191,0.015151515151515152,0.004772279282083204,0.007258382642998027
5166,248,0.08001317089232796,0.0019692058346839547,0.003843811542507336
5167,34406,0.02541436464088398,0.08534322820037106,0.039165602383993185
5168,2041,0.013181725120871852,1.0,0.026020455746572572
5169,70,0.23163901431489758,1.0,0.37614757509731434
5170,3225,0.04091409691629956,1.0,0.07861186055123526
5171,191,0.021133525456292025,0.006847183317771553,0.010343206393982134
5172,191,0.021967526265520534,0.004772279282083204,0.007841131850336658
5173,248,0.0788983997022702,0.0017179902755267422,0.0033627574611181164
5174,191,0.020185488270594652,0.0038385724660234466,0.006450488145048814
5175,34406,0.026578073089700997,0.1038961038961039,0.042328042328042326
5176,2614,0.004242681374628765,0.0028760425654299686,0.0034281796366129585
5177,534,0.013773314203730272,0.0012823595415564638,0.002346270407664483
5178,4025,0.11969964664310954,1.0,0.21380670611439845
5179,34406,0.0294314381270903,0.08163265306122448,0.04326450344149459
5180,8751,0.4214876033057851,1.0,0.5930232558139535
5181,34406,0.023127753303964757,0.07792207792207792,0.035668789808917196
5182,248,0.09985261606484894,0.0021961102106969207,0.0042976989073378056
5183,3405,0.005747256990981577,1.0,0.011428829561367846
5184,28933,0.0188,0.025106837606837608,0.021500457456541628
5185,9321,0.014825732218533772,0.44409297208086923,0.028693550393658805
5186,248,0.07990196078431372,0.0013209076175040519,0.0025988520408163265
5187,248,0.10416666666666667,0.0012560777957860616,0.002482224072769201
5188,248,0.09009679821295608,0.001961102106969206,0.0038386498104468376
5189,556,0.011811023622047244,1.0,0.023346303501945526
5190,248,0.08401859134787272,0.0019043760129659644,0.0037243357607550103
5191,248,0.08768352365415986,0.0017423014586709887,0.0034167116930998317
5192,248,0.071531445031205,0.0012074554294975689,0.002374823681295474
5193,248,0.09252551860388541,0.0022771474878444083,0.004444901413352104
5194,3,0.004712152947258075,0.18499353169469598,0.009190212905260071
5195,191,0.014945054945054945,0.003527336860670194,0.0057075709249622296
5196,34406,0.028698979591836735,0.08348794063079777,0.04271476032273375
5197,8543,0.002722597559745891,1.0,0.0054304102976669355
5198,191,0.015304347826086957,0.004564788878514369,0.007032124021096374
5199,901,0.0006480278198226707,0.7486559139784946,0.0012949347592339658
5200,248,0.10617626648161,0.002479740680713128,0.004846296384282795
5201,1006,0.02284843869002285,1.0,0.044676098287416234
5202,2614,0.005363237445148708,0.0031636468219729654,0.003979739507959479
5203,15,0.024598178983406164,0.29441643151223573,0.04540298682083498
5204,642,0.6674747474747474,0.1862457722660654,0.29122961657117674
5205,1145,0.03029650921499608,1.0,0.0588112430626007
5206,191,0.02347255781843286,0.007054673721340388,0.010848755583918316
5207,2614,0.005415162454873646,0.0025884383088869713,0.0035026269702276708
5208,4814,0.0013611511449683161,1.0,0.002718601861899595
5209,534,0.017383746197305518,0.0010686329512970532,0.0020134903855834087
5210,191,0.02465166130760986,0.004772279282083204,0.00799652325076054
5211,191,0.02006783493499152,0.00736590932669364,0.010776352735827577
5212,191,0.022567703109327986,0.009337068160597572,0.01320907022822338
5213,10027,0.00022689635256746484,0.240625,0.0004533652062811689
5214,191,0.017094017094017096,0.004772279282083204,0.007461476074614761
5215,2519,0.009015642139111359,1.0,0.01787017319176185
5216,1110,0.021115496218180065,1.0,0.041357703994080515
5217,248,0.11925334202804043,0.14226904376012967,0.1297484258136991
5218,1547,0.08084416933239168,1.0,0.14959449590652268
5219,25147,0.008716323296354992,1.0,0.017282010997643364
5220,2614,0.005141388174807198,0.003451251078515962,0.004130098089829633
5221,191,0.01901294498381877,0.004876024483867621,0.007761539096688959
5222,3886,0.002480854276777047,1.0,0.004949429739616957
5223,8626,0.006841774858297017,0.3667497561504281,0.013432955796088207
5224,802,0.012538575837238542,0.28868421052631577,0.0240333004710264
5225,4356,0.0933611230307117,1.0,0.1707782013904463
5226,534,0.01885424220449601,0.0006946114183430846,0.0013398608606029374
5227,191,0.019081272084805655,0.0056022408963585435,0.008661480471569493
5228,248,0.08248025738520035,0.002285251215559157,0.004447283135807726
5229,248,0.11405723905723905,0.0021961102106969207,0.00430924818725353
5230,1358,0.08388979336731302,0.7666093779837856,0.15123048788005397
5231,248,0.06914119359534207,0.001539708265802269,0.003012334717950344
5232,4768,0.05620725094801007,1.0,0.10643223836526525
5233,340,0.000769576528596919,0.3789120715350224,0.001536033348688632
5234,248,0.07933333333333334,0.0019286871961102106,0.0037658227848101264
5235,554,0.00022752275896774262,0.09032943676939426,0.0004539022241208982
5236,191,0.026385224274406333,0.009337068160597572,0.013793103448275864
5237,8707,0.004708724699849617,1.0,0.009373313049025863
5238,45722,5.540493621045011e-05,0.09554140127388536,0.00011074565046457799
5239,191,0.01680672268907563,0.003527336860670194,0.0058309037900874635
5240,191,0.024890829694323144,0.005913476501711796,0.009556542878698969
5241,191,0.020015698587127158,0.005291005291005291,0.008369574136374824
5242,248,0.09722722362261434,0.0021880064829821718,0.004279702322927317
5243,191,0.01973979362943024,0.004564788878514369,0.007414897202561511
5244,426,0.767138250029587,0.7338582045724178,0.7501292852484628
5245,248,0.1086398631308811,0.002058346839546191,0.004040146972275684
5246,191,0.020808323329331732,0.005394750492789709,0.008568133135607184
5247,191,0.022486772486772486,0.003527336860670194,0.006098107793023047
5248,534,0.015018773466833541,0.0009617696561673479,0.0018077734257306416
5249,28,0.6545778443360131,0.6101276987383518,0.631571634989441
5250,191,0.02384227418615314,0.005394750492789709,0.008798646362098138
5251,17956,0.011573081868838405,0.5625,0.022679546409071816
5252,191,0.022277227722772276,0.004668534080298786,0.0077193584355433565
5253,6105,0.006205601371764514,0.2275449101796407,0.012081710515857245
5254,360,0.05125488576439392,0.47411549748075965,0.09250896676893823
5255,191,0.0182648401826484,0.006224712107065048,0.009285051067780872
5256,343,0.2941281775868242,0.0330983078162772,0.05950095969289828
5257,191,0.029599730911537166,0.009129577757028738,0.013954963526799875
5258,53,0.0011060748979251948,0.16701437834789964,0.002197595925025031
5259,34406,0.020627062706270627,0.1391465677179963,0.03592814371257485
5260,8901,0.004779169413315755,1.0,0.009512875184516975
5261,1427,0.02237692136333259,1.0,0.04377430846833498
5262,191,0.02150229357798165,0.00778089013383131,0.011426830197303266
5263,1250,0.05735265485494952,1.0,0.10848349335788506
5264,6592,0.0008169718633832682,1.0,0.0016326099303895282
5265,191,0.01911764705882353,0.005394750492789709,0.008414920300995226
5266,248,0.10451306413301663,0.0021393841166936793,0.004192938710036054
5267,34406,0.029716655148583276,0.07977736549165121,0.0433031218529708
5268,248,0.10085917071348524,0.0021880064829821718,0.004283096837646835
5269,2133,0.001700652986571259,0.15550122249388754,0.003364509712641246
5270,191,0.01918158567774936,0.006224712107065048,0.009399232396020992
5271,191,0.03582718651211802,0.007054673721340388,0.011788159833578919
5272,248,0.09799426934097422,0.0013857374392220421,0.0027328299172959367
5273,248,0.0821256038647343,0.0017909238249594814,0.0035054048266728
5274,2614,0.0041654269562630165,0.004026459591601955,0.0040947645510383155
5275,191,0.029219143576826197,0.006017221703496213,0.009979353062629042
5276,31,0.9651570722372828,0.08390401463901519,0.1543867256750035
5277,320,0.008691159935576018,1.0,0.017232549031422288
5278,8419,0.0017261219792865361,1.0,0.003446295232624928
5279,534,0.015136876006441223,0.0012556437177740376,0.002318926386421946
5280,191,0.02616279069767442,0.0056022408963585435,0.009228402973596514
5281,4299,0.003400415856597032,1.0,0.006777784427554013
5282,191,0.020614692653673165,0.0057059860981429605,0.0089380027626554
5283,3499,0.009509544377873764,1.0,0.01883992960905421
5284,534,0.01654331737048324,0.0010152013037322005,0.0019130084575110754
5285,191,0.023609314359637774,0.007573399730262475,0.011468070065195193
5286,586,0.011402585183359843,1.0,0.022548064144591123
5287,9097,0.00837331097690353,1.0,0.016607561675331405
5288,248,0.08989247311827957,0.001693679092382496,0.0033247166434678863
5289,191,0.022030237580993522,0.005291005291005291,0.008532708716747533
5290,10237,0.00940987327406847,1.0,0.018644305991474215
5291,9436,0.031148792708507487,1.0,0.060415709020401
5292,191,0.017961876832844576,0.005083514887436456,0.007924314708498423
5293,927,0.032463647641898574,0.9753405650857719,0.06283584060458927
5294,191,0.028854080791426217,0.007262164124909223,0.011603812681309573
5295,191,0.023477157360406092,0.007677144932046893,0.01157063560315847
5296,248,0.07894736842105263,0.001653160453808752,0.003238506477012954
5297,4314,0.006396175063666179,1.0,0.01271104803883331
5298,191,0.02168590416229451,0.006432202510633883,0.009921587453992638
5299,248,0.0887651490337373,0.0021961102106969207,0.004286177473053229
5300,534,0.012109623964308477,0.0010152013037322005,0.0018733515738618154
5301,191,0.016923990498812352,0.005913476501711796,0.008764511416929346
5302,2614,0.004442250740375123,0.0025884383088869713,0.0032709431219334908
5303,2614,0.005035669324381032,0.003451251078515962,0.004095563139931741
5304,191,0.024114930733709596,0.004876024483867621,0.008111839834311355
5305,688,0.001116331646575109,0.45696889912785915,0.002227222400227133
5306,191,0.015099519560741249,0.004564788878514369,0.0070102764279455125
5307,34406,0.03595132743362832,0.12059369202226346,0.055389859394972304
5308,3083,0.015972181976238772,1.0,0.03144216398754179
5309,30231,0.0004762644302945592,1.0,0.0009520754209311712
5310,22,0.1712512343066723,0.294276277914129,0.21650783035166918
5311,191,0.018598472268349386,0.005809731299927378,0.008853754940711464
5312,16,0.4160497954375408,0.020359879468890323,0.038820054527805695
5313,34406,0.025858015984955338,0.10204081632653061,0.04126031507876969
5314,4474,0.021452024808464063,1.0,0.04200300021430102
5315,9849,0.0018531371460299834,1.0,0.0036994187617338777
5316,1350,0.0002667395043339835,0.021040228917690626,0.0005268004458838974
5317,191,0.026026840178934526,0.006639692914202718,0.01058026120019838
5318,191,0.02672497570456754,0.0057059860981429605,0.009404120714713173
5319,191,0.018144116122343183,0.007262164124909223,0.010372675409350225
5320,248,0.07517944843218738,0.0016126418152350081,0.0031575523415868687
5321,191,0.023956194387405885,0.0036310820624546117,0.006306306306306306
5322,1827,0.21288543328017012,0.4480830845488441,0.2886381394170192
5323,2139,0.00011321707239210969,0.5118881118881119,0.00022638407418964864
5324,8934,0.0014645716236007724,1.0,0.0029248595808564056
5325,2614,0.004802364240857037,0.003738855335058959,0.0042043984476067275
5326,534,0.02128644146228598,0.0012289278939916113,0.002323701757930895
5327,248,0.10033444816053512,0.0019448946515397082,0.003815822945815314
5328,8216,0.003778049152801099,1.0,0.007527658442002814
5329,191,0.023890784982935155,0.005809731299927378,0.009346574313610948
5330,248,0.08798882681564246,0.001021069692058347,0.0020187131504742378
5331,2741,0.011077419391611143,1.0,0.021912109160298888
5332,248,0.05146705146705147,0.0008670988654781199,0.0017054646594250832
5333,34406,0.024749558043606363,0.07792207792207792,0.03756708407871199
5334,191,0.021303258145363407,0.005291005291005291,0.008476689104961356
5335,338,0.1761251226769274,0.15886799876345445,0.16705206155482827
5336,191,0.02197802197802198,0.006847183317771553,0.01044138585666825
5337,40273,1.0906025890905465e-05,0.3181818181818182,2.1811304175774183e-05
5338,34406,0.028925619834710745,0.12987012987012986,0.047313281514025
5339,2883,6.645469573277785e-05,0.5461847389558233,0.00013289322225023403
5340,18,0.14248566739557988,0.12371307307643821,0.1324374394228764
5341,191,0.022039979497693492,0.004461043676729951,0.007420189818809319
5342,191,0.025872689938398356,0.006535947712418301,0.010435646844459169
5343,248,0.1233866804336603,0.0019367909238249595,0.0038137182156904987
5344,34406,0.020242914979757085,0.09276437847866419,0.03323363243602526
5345,191,0.022222222222222223,0.004772279282083204,0.007857203860278418
5346,293,0.021847164833836336,1.0,0.042760141801418856
5347,191,0.024542267238021036,0.006535947712418301,0.010322792069474028
5348,248,0.1091127098321343,0.0014748784440842787,0.002910416733297086
5349,6344,0.02401561439239647,1.0,0.046904781635866415
5350,86,0.2779291553133515,0.3477751756440281,0.30895378543346236
5351,191,0.018674136321195144,0.006224712107065048,0.009337068160597572
5352,431,0.000689762953584039,0.4549266247379455,0.0013774374268368608
5353,248,0.570473947988056,0.3514424635332253,0.43493914883587986
5354,16,0.8891567408532245,0.14596791030590844,0.250768545124339
5355,248,0.0814621409921671,0.0012641815235008103,0.0024897258907552963
5356,191,0.024969794603302457,0.006432202510633883,0.01022933509321894
5357,5141,0.17816085808086748,0.9866161317067393,0.3018197958277852
5358,1275,0.00033697300411433167,0.20228384991843393,0.0006728251875364559
5359,34406,0.026376146788990827,0.08534322820037106,0.040297853701270266
5360,191,0.020075282308657464,0.003319846457101359,0.00569749844209027
5361,2614,0.005716463414634146,0.004314063848144953,0.0049172266841501396
5362,3524,0.004952040410920029,1.0,0.00985527709142252
5363,191,0.03757076685537828,0.007573399730262475,0.01260576757036781
5364,248,0.09572901325478646,0.002106969205834684,0.004123188175964985
5365,248,0.1130977130977131,0.0022042139384116696,0.00432415245816939
5366,4794,0.014842493123670144,0.30711409395973155,0.028316481231667922
5367,34406,0.02679611650485437,0.1280148423005566,0.04431599229287091
5368,191,0.030944625407166124,0.007884635335615727,0.012567176519222819
5369,248,0.11984815618221258,0.0017909238249594814,0.0035291111749864265
5370,476,0.010050614265276541,0.30788473565209024,0.019465785839857416
5371,191,0.015165876777251185,0.004979769685652039,0.007497656982193065
5372,1554,0.007681981258226675,0.21285420110792078,0.014828786515684741
5373,191,0.01406799531066823,0.003734827264239029,0.005902606984751599
5374,191,0.026708289975719737,0.007988380537400145,0.012298354895384124
5375,53,0.2804946599213041,0.028136453340851422,0.05114276929384032
5376,20464,0.002890298088952159,1.0,0.005763936682725395
5377,4842,0.009041088971386722,1.0,0.01792016018020273
5378,191,0.023207625362619146,0.005809731299927378,0.009293063391968137
5379,191,0.018115942028985508,0.0041498080713766984,0.006752764412931544
5380,248,0.0975609756097561,0.0012641815235008103,0.002496019968159745
5381,34406,0.030048608042421564,0.1261595547309833,0.04853675945753034
5382,11368,0.0002860953606218526,1.0,0.0005720270669536995
5383,2996,0.02486405031776191,1.0,0.04852165574556497
5384,191,0.021249195106245976,0.006847183317771553,0.01035700274617497
5385,34406,0.024962178517397883,0.12244897959183673,0.04147031102733271
5386,191,0.0243161094224924,0.006639692914202718,0.010431097710048081
5387,248,0.07184325108853411,0.0016045380875202592,0.003138970798059545
5388,286,0.5705452384179849,0.3799501426974328,0.45613844961111066
5389,191,0.02390057361376673,0.005187260089220874,0.008524422470377631
5390,9630,0.0036972384556168752,1.0,0.007367238473836582
5391,16,0.05955698585722963,0.09647864062845693,0.073649552539347
5392,248,0.08984231756508984,0.001985413290113452,0.003884973082686498
5393,191,0.016544117647058824,0.0056022408963585435,0.008370146477563357
5394,3071,0.007890832246751495,1.0,0.015658108982222915
5395,191,0.02091503267973856,0.006639692914202718,0.010079533821560752
5396,248,0.08904719501335707,0.0016207455429497568,0.003183547426897792
5397,191,0.027053455019556714,0.00861085174810665,0.013063665696073031
